x0,x1,x2,x3,x4,x5,x_mod_four_0,x_mod_four_1,x_mod_four_2,x_mod_four_3,x_mod_four_4,x_mod_four_5,x0_binary_one_count,x0_binary_zero_count,x0_binary_percent_one,x0_binary_percent_zero,x1_binary_one_count,x1_binary_zero_count,x1_binary_percent_one,x1_binary_percent_zero,x2_binary_one_count,x2_binary_zero_count,x2_binary_percent_one,x2_binary_percent_zero,x3_binary_one_count,x3_binary_zero_count,x3_binary_percent_one,x3_binary_percent_zero,x4_binary_one_count,x4_binary_zero_count,x4_binary_percent_one,x4_binary_percent_zero,x5_binary_one_count,x5_binary_zero_count,x5_binary_percent_one,x5_binary_percent_zero,x_mod_four_0_binary_one_count,x_mod_four_0_binary_zero_count,x_mod_four_0_binary_percent_one,x_mod_four_0_binary_percent_zero,x_mod_four_1_binary_one_count,x_mod_four_1_binary_zero_count,x_mod_four_1_binary_percent_one,x_mod_four_1_binary_percent_zero,x_mod_four_2_binary_one_count,x_mod_four_2_binary_zero_count,x_mod_four_2_binary_percent_one,x_mod_four_2_binary_percent_zero,x_mod_four_3_binary_one_count,x_mod_four_3_binary_zero_count,x_mod_four_3_binary_percent_one,x_mod_four_3_binary_percent_zero,x_mod_four_4_binary_one_count,x_mod_four_4_binary_zero_count,x_mod_four_4_binary_percent_one,x_mod_four_4_binary_percent_zero,x_mod_four_5_binary_one_count,x_mod_four_5_binary_zero_count,x_mod_four_5_binary_percent_one,x_mod_four_5_binary_percent_zero,collatz_average,x_mod_four_average
219.0,658.0,329.0,988.0,494.0,247.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,3.0,7.0,30.0,70.0,2.0,7.0,22.22,77.78,1.0,7.0,12.5,87.5,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,587.0,2.2
220.0,110.0,55.0,166.0,83.0,250.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,6.0,25.0,75.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,176.8,2.4
221.0,664.0,332.0,166.0,83.0,250.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,6.0,25.0,75.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,343.2,1.6
222.0,111.0,334.0,167.0,502.0,251.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,7.0,22.22,77.78,1.0,7.0,12.5,87.5,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,317.4,3.0
223.0,670.0,335.0,1006.0,503.0,1510.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,8.0,20.0,80.0,1.0,8.0,11.11,88.89,4.0,7.0,36.36,63.64,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,849.4,3.0
224.0,112.0,56.0,28.0,14.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,2.0,3.0,40.0,60.0,1.0,3.0,25.0,75.0,0.0,3.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,88.2,1.0
225.0,676.0,338.0,169.0,508.0,254.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,50.0,50.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,2.0,7.0,22.22,77.78,1.0,7.0,12.5,87.5,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,434.0,1.2
226.0,113.0,340.0,170.0,85.0,256.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,8.0,1.0,88.89,11.11,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,238.0,1.2
227.0,682.0,341.0,1024.0,512.0,256.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,37.5,62.5,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,10.0,1.0,90.91,9.09,9.0,1.0,90.0,10.0,8.0,1.0,88.89,11.11,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,608.4,1.2
228.0,114.0,57.0,172.0,86.0,43.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,140.0,1.6
229.0,688.0,344.0,172.0,86.0,43.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,37.5,62.5,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,312.4,1.2
230.0,115.0,346.0,173.0,520.0,260.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,8.0,2.0,80.0,20.0,7.0,2.0,77.78,22.22,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,328.8,1.6
231.0,694.0,347.0,1042.0,521.0,1564.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,6.0,25.0,75.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,5.0,54.55,45.45,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,879.8,2.2
232.0,116.0,58.0,29.0,88.0,44.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,113.4,0.6
233.0,700.0,350.0,175.0,526.0,263.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,5.0,37.5,62.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,449.4,2.2
234.0,117.0,352.0,176.0,88.0,44.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,202.2,0.6
235.0,706.0,353.0,1060.0,530.0,265.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,629.8,1.8
236.0,118.0,59.0,178.0,89.0,268.0,0.0,2.0,3.0,2.0,1.0,0.0,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,189.6,1.6
237.0,712.0,356.0,178.0,89.0,268.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,368.0,0.8
238.0,119.0,358.0,179.0,538.0,269.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,340.2,2.6
239.0,718.0,359.0,1078.0,539.0,1618.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,6.0,5.0,54.55,45.45,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,910.2,3.0
240.0,120.0,60.0,30.0,15.0,46.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,1.0,4.0,20.0,80.0,0.0,4.0,0.0,100.0,2.0,4.0,33.33,66.67,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,102.2,1.4
241.0,724.0,362.0,181.0,544.0,272.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,37.5,62.5,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,8.0,2.0,80.0,20.0,7.0,2.0,77.78,22.22,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,464.8,0.8
242.0,121.0,364.0,182.0,91.0,274.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,6.0,3.0,66.67,33.33,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,254.8,2.0
243.0,730.0,365.0,1096.0,548.0,274.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,6.0,25.0,75.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,651.2,1.6
244.0,122.0,61.0,184.0,92.0,46.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,149.8,1.0
245.0,736.0,368.0,184.0,92.0,46.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,2.0,4.0,33.33,66.67,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,334.2,0.6
246.0,123.0,370.0,185.0,556.0,278.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,351.6,2.0
247.0,742.0,371.0,1114.0,557.0,1672.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,7.0,4.0,63.64,36.36,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,940.6,2.2
248.0,124.0,62.0,31.0,94.0,47.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,0.0,5.0,0.0,100.0,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,121.2,2.0
249.0,748.0,374.0,187.0,562.0,281.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,6.0,25.0,75.0,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,480.2,1.8
250.0,125.0,376.0,188.0,94.0,47.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,2.0,5.0,28.57,71.43,1.0,5.0,16.67,83.33,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,216.0,1.6
251.0,754.0,377.0,1132.0,566.0,283.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,672.6,2.2
252.0,126.0,63.0,190.0,95.0,286.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,0.0,6.0,0.0,100.0,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,202.4,2.4
253.0,760.0,380.0,190.0,95.0,286.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,2.0,6.0,25.0,75.0,1.0,6.0,14.29,85.71,4.0,5.0,44.44,55.56,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,392.8,1.6
254.0,127.0,382.0,191.0,574.0,287.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,7.0,12.5,87.5,0.0,7.0,0.0,100.0,2.0,7.0,22.22,77.78,1.0,7.0,12.5,87.5,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,363.0,3.0
255.0,766.0,383.0,1150.0,575.0,1726.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,8.0,0.0,100.0,2.0,8.0,20.0,80.0,1.0,8.0,11.11,88.89,4.0,7.0,36.36,63.64,3.0,7.0,30.0,70.0,3.0,8.0,27.27,72.73,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,971.0,3.0
256.0,128.0,64.0,32.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,88.89,11.11,7.0,1.0,87.5,12.5,6.0,1.0,85.71,14.29,5.0,1.0,83.33,16.67,4.0,1.0,80.0,20.0,3.0,1.0,75.0,25.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,100.8,0.0
257.0,772.0,386.0,193.0,580.0,290.0,1.0,0.0,2.0,1.0,0.0,2.0,7.0,2.0,77.78,22.22,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,495.6,1.2
258.0,129.0,388.0,194.0,97.0,292.0,2.0,1.0,0.0,2.0,1.0,0.0,7.0,2.0,77.78,22.22,6.0,2.0,75.0,25.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,6.0,3.0,66.67,33.33,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,271.6,1.2
259.0,778.0,389.0,1168.0,584.0,292.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,66.67,33.33,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,8.0,3.0,72.73,27.27,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,694.0,1.2
260.0,130.0,65.0,196.0,98.0,49.0,0.0,2.0,1.0,0.0,2.0,1.0,7.0,2.0,77.78,22.22,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,159.6,1.2
261.0,784.0,392.0,196.0,98.0,49.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,66.67,33.33,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,356.0,0.8
262.0,131.0,394.0,197.0,592.0,296.0,2.0,3.0,2.0,1.0,0.0,0.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,7.0,3.0,70.0,30.0,6.0,3.0,66.67,33.33,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,374.4,1.6
263.0,790.0,395.0,1186.0,593.0,1780.0,3.0,2.0,3.0,2.0,1.0,0.0,5.0,4.0,55.56,44.44,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,7.0,4.0,63.64,36.36,6.0,4.0,60.0,40.0,4.0,7.0,36.36,63.64,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1001.4,2.2
264.0,132.0,66.0,33.0,100.0,50.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,2.0,77.78,22.22,6.0,2.0,75.0,25.0,5.0,2.0,71.43,28.57,4.0,2.0,66.67,33.33,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,129.0,1.0
265.0,796.0,398.0,199.0,598.0,299.0,1.0,0.0,2.0,3.0,2.0,3.0,6.0,3.0,66.67,33.33,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,511.0,2.2
266.0,133.0,400.0,200.0,100.0,50.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,3.0,3.0,50.0,50.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,229.8,1.0
267.0,802.0,401.0,1204.0,602.0,301.0,3.0,2.0,1.0,0.0,2.0,1.0,5.0,4.0,55.56,44.44,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,4.0,5.0,44.44,55.56,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,715.4,1.8
268.0,134.0,67.0,202.0,101.0,304.0,0.0,2.0,3.0,2.0,1.0,0.0,6.0,3.0,66.67,33.33,5.0,3.0,62.5,37.5,4.0,3.0,57.14,42.86,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,215.2,1.6
269.0,808.0,404.0,202.0,101.0,304.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,55.56,44.44,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,3.0,4.0,42.86,57.14,6.0,3.0,66.67,33.33,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,1.0,0.0,100.0,0.0,417.6,0.8
270.0,135.0,406.0,203.0,610.0,305.0,2.0,3.0,2.0,3.0,2.0,1.0,5.0,4.0,55.56,44.44,4.0,4.0,50.0,50.0,4.0,5.0,44.44,55.56,3.0,5.0,37.5,62.5,6.0,4.0,60.0,40.0,5.0,4.0,55.56,44.44,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,1.0,0.0,100.0,385.8,2.6
271.0,814.0,407.0,1222.0,611.0,1834.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,44.44,55.56,4.0,6.0,40.0,60.0,3.0,6.0,33.33,66.67,6.0,5.0,54.55,45.45,5.0,5.0,50.0,50.0,5.0,6.0,45.45,54.55,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,0.0,2.0,0.0,100.0,1.0,1.0,50.0,50.0,1031.8,3.0
